Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-BH-A0HB-01A-11D-A060-02	17	31798139	31943465	NA	0.217467973142998
TCGA-BH-A0HB-01A-11D-A060-02	17	31943466	32038122	NA	0.972810098748185
TCGA-BH-A0HB-01A-11D-A060-02	17	32038123	32143974	NA	1.93251723934223
TCGA-BH-A0HB-01A-11D-A060-02	17	32143975	32531491	NA	1.59690099375902
TCGA-BH-A0HB-01A-11D-A060-02	17	32531492	32537605	NA	0.255610911203939
TCGA-BH-A0HB-01A-11D-A060-02	17	32538045	32550604	NA	1.72168722421207
TCGA-BH-A0HB-01A-11D-A060-02	17	32550605	32568609	NA	-0.611064727393318
TCGA-BH-A0HB-01A-11D-A060-02	17	32568610	32584094	NA	0.175416328115471
TCGA-BH-A0HB-01A-11D-A060-02	17	32584095	32590942	NA	1.42816318626565
TCGA-BH-A0HB-01A-11D-A060-02	17	32590943	32625558	NA	-0.503500894365701
TCGA-BH-A0HB-01A-11D-A060-02	17	32625559	32627558	NA	1.47895612634286
TCGA-BH-A0HB-01A-11D-A060-02	17	32627559	36068143	NA	-0.591549797729245
TCGA-BH-A0HB-01A-11D-A060-02	17	36068144	36536338	NA	1.38708552805607
TCGA-BH-A0HB-01A-11D-A060-02	17	36536339	36811455	NA	0.389399297655362
TCGA-BH-A0HB-01A-11D-A060-02	17	36811456	36816679	NA	1.49162068260138
TCGA-BH-A0HB-01A-11D-A060-02	17	36816680	39754247	NA	-0.476309038082696
TCGA-BH-A0HB-01A-11D-A060-02	17	39754248	43645839	NA	-0.605934068091529
TCGA-BH-A0HB-01A-11D-A060-02	17	43662709	46676648	NA	-0.391040026188289
TCGA-BH-A0HB-01A-11D-A060-02	17	46676649	46738400	NA	1.55978066664895
TCGA-BH-A0HB-01A-11D-A060-02	17	46738401	46994018	NA	1.28087072262291
TCGA-BH-A0HB-01A-11D-A060-02	17	46994019	47793078	NA	1.07359629487419
TCGA-BH-A0HB-01A-11D-A060-02	17	47793079	48031383	NA	1.74627582762501
TCGA-BH-A0HB-01A-11D-A060-02	17	48031384	48275125	NA	-0.613161657139572
TCGA-BH-A0HB-01A-11D-A060-02	17	48275126	48322813	NA	1.68907016086066
TCGA-BH-A0HB-01A-11D-A060-02	17	48322814	48383833	NA	2.04174717272565
TCGA-BH-A0HB-01A-11D-A060-02	17	48383834	48612306	NA	1.70013931656286
TCGA-BH-A0HB-01A-11D-A060-02	17	48612307	48993618	NA	1.06980762503081
TCGA-BH-A0HB-01A-11D-A060-02	17	48993619	49349379	NA	1.26850361621634
TCGA-BH-A0HB-01A-11D-A060-02	17	49349380	52752281	NA	-0.582823929153868
TCGA-BH-A0HB-01A-11D-A060-02	17	52752282	52755367	NA	0.90565513656179
TCGA-BH-A0HB-01A-11D-A060-02	17	52755368	52809628	NA	-0.611861674747952
TCGA-BH-A0HB-01A-11D-A060-02	17	52809629	53104176	NA	0.0191995030999553
TCGA-BH-A0HB-01A-11D-A060-02	17	53104177	53199044	NA	0.914540917011844
TCGA-BH-A0HB-01A-11D-A060-02	17	53199045	53372608	NA	1.21044383096901
TCGA-BH-A0HB-01A-11D-A060-02	17	53372609	53473305	NA	1.78913178488125
TCGA-BH-A0HB-01A-11D-A060-02	17	53473306	53488884	NA	0.448437228090316
TCGA-BH-A0HB-01A-11D-A060-02	17	53488885	55180205	NA	-0.0793011480369739
TCGA-BH-A0HB-01A-11D-A060-02	17	55180206	55842946	NA	0.465183194947788
TCGA-BH-A0HB-01A-11D-A060-02	17	55842947	56249841	NA	-0.0458649229391676
TCGA-BH-A0HB-01A-11D-A060-02	17	56249842	56699247	NA	1.33118662148967
TCGA-BH-A0HB-01A-11D-A060-02	17	56699248	56934327	NA	0.82375101175112
TCGA-BH-A0HB-01A-11D-A060-02	17	56934328	57043753	NA	1.36393832653182
TCGA-BH-A0HB-01A-11D-A060-02	17	57043754	57066877	NA	1.92647123054636
TCGA-BH-A0HB-01A-11D-A060-02	17	57066878	57170076	NA	1.39079664724885
TCGA-BH-A0HB-01A-11D-A060-02	17	57170077	57372036	NA	1.64666132954114
TCGA-BH-A0HB-01A-11D-A060-02	17	57372037	57841959	NA	1.88481065276591
TCGA-BH-A0HB-01A-11D-A060-02	17	57841960	57942574	NA	1.66326180333748
TCGA-BH-A0HB-01A-11D-A060-02	17	57942575	58083369	NA	1.34188601427756
TCGA-BH-A0HB-01A-11D-A060-02	17	58083370	58471379	NA	-0.464687493635696
TCGA-BH-A0HB-01A-11D-A060-02	17	58471380	58700677	NA	1.60801044689755
TCGA-BH-A0HB-01A-11D-A060-02	17	58700678	59196078	NA	1.4552194773588
TCGA-BH-A0HB-01A-11D-A060-02	17	59196079	59289174	NA	1.85914950724644
TCGA-BH-A0HB-01A-11D-A060-02	17	59289175	59581470	NA	1.26462511410111
TCGA-BH-A0HB-01A-11D-A060-02	17	59581471	59629744	NA	0.951686349865206
TCGA-BH-A0HB-01A-11D-A060-02	17	59629745	59798063	NA	-0.477298541492123
TCGA-BH-A0HB-01A-11D-A060-02	17	59798064	60541686	NA	1.31491454329461
TCGA-BH-A0HB-01A-11D-A060-02	17	60541687	60875592	NA	0.957108192304676
TCGA-BH-A0HB-01A-11D-A060-02	17	60875593	62982004	NA	-0.583308957697253
TCGA-BH-A0HB-01A-11D-A060-02	17	62982005	81195162	NA	-0.0249346007436913
TCGA-BH-A0HB-01A-11D-A060-02	18	10065	147908	NA	0.0910747427856743
TCGA-BH-A0HB-01A-11D-A060-02	18	147909	241647	NA	-0.469583181117416
TCGA-BH-A0HB-01A-11D-A060-02	18	241648	251447	NA	0.807906848513391
TCGA-BH-A0HB-01A-11D-A060-02	18	251448	1160134	NA	-0.60893097789064
TCGA-BH-A0HB-01A-11D-A060-02	18	1160135	1180578	NA	0.500818030811955
TCGA-BH-A0HB-01A-11D-A060-02	18	1180579	1217759	NA	-0.656040427464005
TCGA-BH-A0HB-01A-11D-A060-02	18	1217760	1289059	NA	0.0766449068133443
TCGA-BH-A0HB-01A-11D-A060-02	18	1289060	1359406	NA	-0.687613947471993
TCGA-BH-A0HB-01A-11D-A060-02	18	1359407	1398813	NA	0.420260385902872
TCGA-BH-A0HB-01A-11D-A060-02	18	1398814	1421315	NA	-0.652488170903269
TCGA-BH-A0HB-01A-11D-A060-02	18	1421316	1458472	NA	0.367979327510413
TCGA-BH-A0HB-01A-11D-A060-02	18	1458473	1901718	NA	-0.597171222908567
TCGA-BH-A0HB-01A-11D-A060-02	18	1901719	1984979	NA	-0.033438896094361
TCGA-BH-A0HB-01A-11D-A060-02	18	1984980	2069873	NA	-0.512578651377986
TCGA-BH-A0HB-01A-11D-A060-02	18	2069874	2092396	NA	0.368834532794704
TCGA-BH-A0HB-01A-11D-A060-02	18	2092397	2295650	NA	-0.469631897389777
TCGA-BH-A0HB-01A-11D-A060-02	18	2295651	2304597	NA	0.501989078017386
TCGA-BH-A0HB-01A-11D-A060-02	18	2304598	5366949	NA	-0.606654135249387
TCGA-BH-A0HB-01A-11D-A060-02	18	5366950	5454499	NA	0.25583897987177
TCGA-BH-A0HB-01A-11D-A060-02	18	5454500	5530386	NA	-0.661467988981486
TCGA-BH-A0HB-01A-11D-A060-02	18	5530387	5549694	NA	0.302306358191891
TCGA-BH-A0HB-01A-11D-A060-02	18	5549695	5603521	NA	-0.633410027367898
TCGA-BH-A0HB-01A-11D-A060-02	18	5603522	5677716	NA	0.293207657822257
TCGA-BH-A0HB-01A-11D-A060-02	18	5677717	5706331	NA	-0.640160739131299
TCGA-BH-A0HB-01A-11D-A060-02	18	5706332	5753022	NA	0.190634127874969
TCGA-BH-A0HB-01A-11D-A060-02	18	5753023	6425877	NA	-0.617823667130972
TCGA-BH-A0HB-01A-11D-A060-02	18	6425878	6506058	NA	0.297932523055422
TCGA-BH-A0HB-01A-11D-A060-02	18	6506059	6985643	NA	-0.64518946965199
TCGA-BH-A0HB-01A-11D-A060-02	18	6985644	7051698	NA	-0.00436981673857119
TCGA-BH-A0HB-01A-11D-A060-02	18	7051699	7397976	NA	2.06324377556808
TCGA-BH-A0HB-01A-11D-A060-02	18	7397977	8137902	NA	-0.59572698750056
TCGA-BH-A0HB-01A-11D-A060-02	18	8137903	8163040	NA	0.36210530102977
TCGA-BH-A0HB-01A-11D-A060-02	18	8163041	9766201	NA	-0.606785429700829
TCGA-BH-A0HB-01A-11D-A060-02	18	9766202	9813133	NA	-0.0422948140264613
TCGA-BH-A0HB-01A-11D-A060-02	18	9813134	9867017	NA	-0.565328651282087
TCGA-BH-A0HB-01A-11D-A060-02	18	9867018	12270915	NA	-0.0468034117417377
TCGA-BH-A0HB-01A-11D-A060-02	18	12270916	12449454	NA	-0.309175902581633
TCGA-BH-A0HB-01A-11D-A060-02	18	12449455	12498185	NA	0.523004763880907
TCGA-BH-A0HB-01A-11D-A060-02	18	12498186	15385792	NA	-0.465701854666311
TCGA-BH-A0HB-01A-11D-A060-02	18	15385793	59193274	NA	0.392898395288119
TCGA-BH-A0HB-01A-11D-A060-02	18	59193275	59485148	NA	0.613158977240492
TCGA-BH-A0HB-01A-11D-A060-02	18	59485149	65383576	NA	0.379591394142399
TCGA-BH-A0HB-01A-11D-A060-02	18	65383577	65659634	NA	0.675778142886995
TCGA-BH-A0HB-01A-11D-A060-02	18	65659635	67788889	NA	0.379898714849157
TCGA-BH-A0HB-01A-11D-A060-02	18	67788890	70279277	NA	0.606317429764106
TCGA-BH-A0HB-01A-11D-A060-02	18	70279278	78017233	NA	0.358808224257158
TCGA-BH-A0HB-01A-11D-A060-02	19	70881	12653180	NA	-0.0614312159264539
TCGA-BH-A0HB-01A-11D-A060-02	19	12653181	15542825	NA	0.131464319556986
TCGA-BH-A0HB-01A-11D-A060-02	19	15542826	24513049	NA	-0.0502534988521524
TCGA-BH-A0HB-01A-11D-A060-02	19	27741296	28048547	NA	0.61792127165219
TCGA-BH-A0HB-01A-11D-A060-02	19	28048548	29513682	NA	0.356294838967465
TCGA-BH-A0HB-01A-11D-A060-02	19	29513683	59118869	NA	-0.0306351835259704
TCGA-BH-A0HB-01A-11D-A060-02	20	60002	99263	NA	0.564086069630656
TCGA-BH-A0HB-01A-11D-A060-02	20	99264	110445	NA	-0.730258941372002
TCGA-BH-A0HB-01A-11D-A060-02	20	110446	127794	NA	0.38172978472525
TCGA-BH-A0HB-01A-11D-A060-02	20	127795	151493	NA	-0.663176061875458
TCGA-BH-A0HB-01A-11D-A060-02	20	151494	165885	NA	0.853978682144134
TCGA-BH-A0HB-01A-11D-A060-02	20	165886	3963995	NA	-0.619079696120976
TCGA-BH-A0HB-01A-11D-A060-02	20	3963996	9198341	NA	-0.0500598559830314
TCGA-BH-A0HB-01A-11D-A060-02	20	9198342	17310614	NA	0.359140907858838
TCGA-BH-A0HB-01A-11D-A060-02	20	17310615	17483980	NA	-0.442943921712124
TCGA-BH-A0HB-01A-11D-A060-02	20	17483981	26317270	NA	0.365444144664734
TCGA-BH-A0HB-01A-11D-A060-02	20	26319089	39774719	NA	-0.0251501174131037
TCGA-BH-A0HB-01A-11D-A060-02	20	39774720	39852757	NA	0.406963092271233
TCGA-BH-A0HB-01A-11D-A060-02	20	39852758	40695548	NA	-0.0139973665237541
TCGA-BH-A0HB-01A-11D-A060-02	20	40695549	40745099	NA	0.569106810101869
TCGA-BH-A0HB-01A-11D-A060-02	20	40745100	40833254	NA	0.200465297712945
TCGA-BH-A0HB-01A-11D-A060-02	20	40833255	41434144	NA	-0.0432396597394034
TCGA-BH-A0HB-01A-11D-A060-02	20	41434145	41503940	NA	0.349547303782918
TCGA-BH-A0HB-01A-11D-A060-02	20	41503941	41624867	NA	-0.0763398315126487
TCGA-BH-A0HB-01A-11D-A060-02	20	41624868	41715345	NA	0.39475642922301
TCGA-BH-A0HB-01A-11D-A060-02	20	41715346	41789247	NA	-0.0305549303076401
TCGA-BH-A0HB-01A-11D-A060-02	20	41789248	41817844	NA	0.693138122131579
TCGA-BH-A0HB-01A-11D-A060-02	20	41817845	41968266	NA	-0.0310089668335288
TCGA-BH-A0HB-01A-11D-A060-02	20	41968267	42480232	NA	0.364515190256232
TCGA-BH-A0HB-01A-11D-A060-02	20	42480233	42576475	NA	0.0519386908145144
TCGA-BH-A0HB-01A-11D-A060-02	20	42576476	53281870	NA	0.379284185743742
TCGA-BH-A0HB-01A-11D-A060-02	20	53281871	53310169	NA	1.02452863400464
TCGA-BH-A0HB-01A-11D-A060-02	20	53310170	53396986	NA	0.390980502402122
TCGA-BH-A0HB-01A-11D-A060-02	20	53396987	54477888	NA	0.927850216420135
TCGA-BH-A0HB-01A-11D-A060-02	20	54477889	54670858	NA	0.621581048411818
TCGA-BH-A0HB-01A-11D-A060-02	20	54670859	55255808	NA	0.380406172723986
TCGA-BH-A0HB-01A-11D-A060-02	20	55255809	55275516	NA	1.11180358057598
TCGA-BH-A0HB-01A-11D-A060-02	20	55275517	55400216	NA	0.555417945852742
TCGA-BH-A0HB-01A-11D-A060-02	20	55400217	55416180	NA	1.25009622002378
TCGA-BH-A0HB-01A-11D-A060-02	20	55416181	55711052	NA	0.582521765013259
TCGA-BH-A0HB-01A-11D-A060-02	20	55711053	55742163	NA	0.931775955819121
TCGA-BH-A0HB-01A-11D-A060-02	20	55742164	56251051	NA	0.368700139838562
TCGA-BH-A0HB-01A-11D-A060-02	20	56251052	56818765	NA	0.531770384155729
TCGA-BH-A0HB-01A-11D-A060-02	20	56818766	56855878	NA	0.897710526059055
TCGA-BH-A0HB-01A-11D-A060-02	20	56855879	62965506	NA	0.354506294169255
TCGA-BH-A0HB-01A-11D-A060-02	21	9422246	16588155	NA	-0.0398938127670979
TCGA-BH-A0HB-01A-11D-A060-02	21	16588156	19385553	NA	0.141246805304687
TCGA-BH-A0HB-01A-11D-A060-02	21	19385554	38839923	NA	-0.0525018817353083
TCGA-BH-A0HB-01A-11D-A060-02	21	38839924	39143055	NA	0.376074620519772
TCGA-BH-A0HB-01A-11D-A060-02	21	39143056	39520787	NA	0.680081827494364
TCGA-BH-A0HB-01A-11D-A060-02	21	39520788	43316905	NA	0.368753366225206
TCGA-BH-A0HB-01A-11D-A060-02	21	43316906	48119869	NA	-0.0571233813126778
TCGA-BH-A0HB-01A-11D-A060-02	22	16051207	17491206	NA	-0.564778379869298
TCGA-BH-A0HB-01A-11D-A060-02	22	17491207	17968764	NA	-0.132633918562797
TCGA-BH-A0HB-01A-11D-A060-02	22	17968765	51244552	NA	-0.582540252700493
TCGA-BH-A0HB-01A-11D-A060-02	23	2699504	154930285	NA	-0.0344882935466697
TCGA-BH-A0HK-10A-01D-A060-02	1	10209	145097212	NA	-0.0334633014317534
TCGA-BH-A0HK-10A-01D-A060-02	1	145382400	232140541	NA	1.0817784559635
TCGA-BH-A0HK-10A-01D-A060-02	1	232140542	232727490	NA	0.782583672284884
TCGA-BH-A0HK-10A-01D-A060-02	1	232727491	249240606	NA	1.08468638869525
TCGA-BH-A0HK-10A-01D-A060-02	2	10002	243189359	NA	-0.0359258752548978
TCGA-BH-A0HK-10A-01D-A060-02	3	60175	197962416	NA	-0.0360571561694171
TCGA-BH-A0HK-10A-01D-A060-02	4	69223	176103948	NA	-0.0355066995213992
TCGA-BH-A0HK-10A-01D-A060-02	4	176103949	176417827	NA	-0.745745065721089
TCGA-BH-A0HK-10A-01D-A060-02	4	176417828	191014397	NA	-0.0408320590655127
TCGA-BH-A0HK-10A-01D-A060-02	5	11770	180905246	NA	-0.0185215227213035
TCGA-BH-A0HK-10A-01D-A060-02	6	63815	171050932	NA	-0.0341017991767888
TCGA-BH-A0HK-10A-01D-A060-02	7	10128	159128640	NA	-0.0342478591934963
TCGA-BH-A0HK-10A-01D-A060-02	8	23380	32108496	NA	-0.748877860802912
TCGA-BH-A0HK-10A-01D-A060-02	8	32108497	33888482	NA	-0.0441461651445905
TCGA-BH-A0HK-10A-01D-A060-02	8	33888483	34161424	NA	-0.767530112071318
TCGA-BH-A0HK-10A-01D-A060-02	8	34161425	37242885	NA	-0.0349936599687626
TCGA-BH-A0HK-10A-01D-A060-02	8	37242886	37642467	NA	-0.746030639439774
TCGA-BH-A0HK-10A-01D-A060-02	8	37642468	39990269	NA	-0.028191246021656
TCGA-BH-A0HK-10A-01D-A060-02	8	39990270	41938699	NA	0.430596750091794
TCGA-BH-A0HK-10A-01D-A060-02	8	41938700	146303846	NA	-0.0336933955038488
TCGA-BH-A0HK-10A-01D-A060-02	9	10002	141153413	NA	-0.0359695275298557
TCGA-BH-A0HK-10A-01D-A060-02	10	61819	124468370	NA	-0.0353142337598299
TCGA-BH-A0HK-10A-01D-A060-02	10	124468371	124723604	NA	-0.710254192472443
TCGA-BH-A0HK-10A-01D-A060-02	10	124723605	135524732	NA	-0.0459793643809025
TCGA-BH-A0HK-10A-01D-A060-02	11	196129	42103922	NA	-0.0377694061140445
TCGA-BH-A0HK-10A-01D-A060-02	11	42103923	42684707	NA	-0.765477997039212
TCGA-BH-A0HK-10A-01D-A060-02	11	42684708	50571737	NA	-0.028174242379134
TCGA-BH-A0HK-10A-01D-A060-02	11	50571738	51153801	NA	-0.687601909600546
TCGA-BH-A0HK-10A-01D-A060-02	11	51153802	55732139	NA	-0.061934745248067
TCGA-BH-A0HK-10A-01D-A060-02	11	55732140	56196318	NA	-0.7828220494188
TCGA-BH-A0HK-10A-01D-A060-02	11	56196319	56679054	NA	0.0775046864744377
TCGA-BH-A0HK-10A-01D-A060-02	11	56679055	56884083	NA	0.39426763930908
TCGA-BH-A0HK-10A-01D-A060-02	11	56884084	57589013	NA	-0.0170365741771252
TCGA-BH-A0HK-10A-01D-A060-02	11	57589014	59098637	NA	0.45021508338584
TCGA-BH-A0HK-10A-01D-A060-02	11	59098638	60456510	NA	-0.0369712303750404
TCGA-BH-A0HK-10A-01D-A060-02	11	60456511	61132166	NA	0.426218665437177
TCGA-BH-A0HK-10A-01D-A060-02	11	61132167	61778830	NA	0.0210033332016122
TCGA-BH-A0HK-10A-01D-A060-02	11	61778831	62698890	NA	0.448736870422427
TCGA-BH-A0HK-10A-01D-A060-02	11	62698891	63297578	NA	-0.0118627640473934
TCGA-BH-A0HK-10A-01D-A060-02	11	63297579	64947467	NA	0.45080993153756
TCGA-BH-A0HK-10A-01D-A060-02	11	64947468	67045920	NA	-0.0243659286116424
TCGA-BH-A0HK-10A-01D-A060-02	11	67045921	68939412	NA	0.425783016972243
TCGA-BH-A0HK-10A-01D-A060-02	11	68939413	70579112	NA	1.0781115587228
TCGA-BH-A0HK-10A-01D-A060-02	11	70579113	75737720	NA	-0.752816154816365
TCGA-BH-A0HK-10A-01D-A060-02	11	75737721	75979105	NA	1.06018078811631
TCGA-BH-A0HK-10A-01D-A060-02	11	75979106	77167486	NA	0.788703863817418
TCGA-BH-A0HK-10A-01D-A060-02	11	77167487	77831688	NA	0.00994013003396949
TCGA-BH-A0HK-10A-01D-A060-02	11	77831689	78569203	NA	-0.751177710469378
TCGA-BH-A0HK-10A-01D-A060-02	11	78569204	79436990	NA	-0.0585729497687597
TCGA-BH-A0HK-10A-01D-A060-02	11	79436991	79912313	NA	0.804745704198289
TCGA-BH-A0HK-10A-01D-A060-02	11	79912314	81851482	NA	-0.037488596553729
TCGA-BH-A0HK-10A-01D-A060-02	11	81851483	83085015	NA	0.439385120257341
TCGA-BH-A0HK-10A-01D-A060-02	11	83085016	83534965	NA	-0.0426524414937833
TCGA-BH-A0HK-10A-01D-A060-02	11	83534966	134946455	NA	-0.747107375743785
TCGA-BH-A0HK-10A-01D-A060-02	12	169379	133841505	NA	-0.0320126220680151
TCGA-BH-A0HK-10A-01D-A060-02	13	19020029	115109864	NA	-0.0391052194819157
TCGA-BH-A0HK-10A-01D-A060-02	14	19125053	107289526	NA	-0.0186197634619086
TCGA-BH-A0HK-10A-01D-A060-02	15	20000002	102521366	NA	-0.0347950185835706
TCGA-BH-A0HK-10A-01D-A060-02	16	60002	35284587	NA	-0.0295361966801928
TCGA-BH-A0HK-10A-01D-A060-02	16	46501020	90294729	NA	-0.749260902950211
TCGA-BH-A0HK-10A-01D-A060-02	17	2	20205518	NA	-0.740448557719923
TCGA-BH-A0HK-10A-01D-A060-02	17	20205519	81195162	NA	-0.0306337876551985
TCGA-BH-A0HK-10A-01D-A060-02	18	63513	78017233	NA	-0.0624035959143693
TCGA-BH-A0HK-10A-01D-A060-02	19	70881	59118869	NA	-0.0261426540811089
TCGA-BH-A0HK-10A-01D-A060-02	20	60002	62965506	NA	-0.0372851404320974
TCGA-BH-A0HK-10A-01D-A060-02	21	9422246	48119869	NA	-0.0418899932143031
TCGA-BH-A0HK-10A-01D-A060-02	22	16051207	51244552	NA	-0.0367657244840237
TCGA-BH-A0HK-10A-01D-A060-02	23	2699504	154930285	NA	-0.0122621335018454
TCGA-BH-A0HK-01A-11D-A060-02	1	10209	145097212	NA	-0.0334633014317534
TCGA-BH-A0HK-01A-11D-A060-02	1	145382400	232140541	NA	1.0817784559635
TCGA-BH-A0HK-01A-11D-A060-02	1	232140542	232727490	NA	0.782583672284884
TCGA-BH-A0HK-01A-11D-A060-02	1	232727491	249240606	NA	1.08468638869525
TCGA-BH-A0HK-01A-11D-A060-02	2	10002	243189359	NA	-0.0359258752548978
TCGA-BH-A0HK-01A-11D-A060-02	3	60175	197962416	NA	-0.0360571561694171
TCGA-BH-A0HK-01A-11D-A060-02	4	69223	176103948	NA	-0.0355066995213992
TCGA-BH-A0HK-01A-11D-A060-02	4	176103949	176417827	NA	-0.745745065721089
TCGA-BH-A0HK-01A-11D-A060-02	4	176417828	191014397	NA	-0.0408320590655127
TCGA-BH-A0HK-01A-11D-A060-02	5	11770	180905246	NA	-0.0185215227213035
TCGA-BH-A0HK-01A-11D-A060-02	6	63815	171050932	NA	-0.0341017991767888
TCGA-BH-A0HK-01A-11D-A060-02	7	10128	159128640	NA	-0.0342478591934963
TCGA-BH-A0HK-01A-11D-A060-02	8	23380	32108496	NA	-0.748877860802912
TCGA-BH-A0HK-01A-11D-A060-02	8	32108497	33888482	NA	-0.0441461651445905
TCGA-BH-A0HK-01A-11D-A060-02	8	33888483	34161424	NA	-0.767530112071318
TCGA-BH-A0HK-01A-11D-A060-02	8	34161425	37242885	NA	-0.0349936599687626
TCGA-BH-A0HK-01A-11D-A060-02	8	37242886	37642467	NA	-0.746030639439774
TCGA-BH-A0HK-01A-11D-A060-02	8	37642468	39990269	NA	-0.028191246021656
TCGA-BH-A0HK-01A-11D-A060-02	8	39990270	41938699	NA	0.430596750091794
TCGA-BH-A0HK-01A-11D-A060-02	8	41938700	146303846	NA	-0.0336933955038488
TCGA-BH-A0HK-01A-11D-A060-02	9	10002	141153413	NA	-0.0359695275298557
TCGA-BH-A0HK-01A-11D-A060-02	10	61819	124468370	NA	-0.0353142337598299
TCGA-BH-A0HK-01A-11D-A060-02	10	124468371	124723604	NA	-0.710254192472443
TCGA-BH-A0HK-01A-11D-A060-02	10	124723605	135524732	NA	-0.0459793643809025
TCGA-BH-A0HK-01A-11D-A060-02	11	196129	42103922	NA	-0.0377694061140445
TCGA-BH-A0HK-01A-11D-A060-02	11	42103923	42684707	NA	-0.765477997039212
TCGA-BH-A0HK-01A-11D-A060-02	11	42684708	50571737	NA	-0.028174242379134
TCGA-BH-A0HK-01A-11D-A060-02	11	50571738	51153801	NA	-0.687601909600546
TCGA-BH-A0HK-01A-11D-A060-02	11	51153802	55732139	NA	-0.061934745248067
TCGA-BH-A0HK-01A-11D-A060-02	11	55732140	56196318	NA	-0.7828220494188
TCGA-BH-A0HK-01A-11D-A060-02	11	56196319	56679054	NA	0.0775046864744377
TCGA-BH-A0HK-01A-11D-A060-02	11	56679055	56884083	NA	0.39426763930908
TCGA-BH-A0HK-01A-11D-A060-02	11	56884084	57589013	NA	-0.0170365741771252
TCGA-BH-A0HK-01A-11D-A060-02	11	57589014	59098637	NA	0.45021508338584
TCGA-BH-A0HK-01A-11D-A060-02	11	59098638	60456510	NA	-0.0369712303750404
TCGA-BH-A0HK-01A-11D-A060-02	11	60456511	61132166	NA	0.426218665437177
TCGA-BH-A0HK-01A-11D-A060-02	11	61132167	61778830	NA	0.0210033332016122
TCGA-BH-A0HK-01A-11D-A060-02	11	61778831	62698890	NA	0.448736870422427
TCGA-BH-A0HK-01A-11D-A060-02	11	62698891	63297578	NA	-0.0118627640473934
TCGA-BH-A0HK-01A-11D-A060-02	11	63297579	64947467	NA	0.45080993153756
TCGA-BH-A0HK-01A-11D-A060-02	11	64947468	67045920	NA	-0.0243659286116424
TCGA-BH-A0HK-01A-11D-A060-02	11	67045921	68939412	NA	0.425783016972243
TCGA-BH-A0HK-01A-11D-A060-02	11	68939413	70579112	NA	1.0781115587228
TCGA-BH-A0HK-01A-11D-A060-02	11	70579113	75737720	NA	-0.752816154816365
TCGA-BH-A0HK-01A-11D-A060-02	11	75737721	75979105	NA	1.06018078811631
TCGA-BH-A0HK-01A-11D-A060-02	11	75979106	77167486	NA	0.788703863817418
TCGA-BH-A0HK-01A-11D-A060-02	11	77167487	77831688	NA	0.00994013003396949
TCGA-BH-A0HK-01A-11D-A060-02	11	77831689	78569203	NA	-0.751177710469378
TCGA-BH-A0HK-01A-11D-A060-02	11	78569204	79436990	NA	-0.0585729497687597
TCGA-BH-A0HK-01A-11D-A060-02	11	79436991	79912313	NA	0.804745704198289
TCGA-BH-A0HK-01A-11D-A060-02	11	79912314	81851482	NA	-0.037488596553729
TCGA-BH-A0HK-01A-11D-A060-02	11	81851483	83085015	NA	0.439385120257341
TCGA-BH-A0HK-01A-11D-A060-02	11	83085016	83534965	NA	-0.0426524414937833
TCGA-BH-A0HK-01A-11D-A060-02	11	83534966	134946455	NA	-0.747107375743785
TCGA-BH-A0HK-01A-11D-A060-02	12	169379	133841505	NA	-0.0320126220680151
TCGA-BH-A0HK-01A-11D-A060-02	13	19020029	115109864	NA	-0.0391052194819157
TCGA-BH-A0HK-01A-11D-A060-02	14	19125053	107289526	NA	-0.0186197634619086
TCGA-BH-A0HK-01A-11D-A060-02	15	20000002	102521366	NA	-0.0347950185835706
TCGA-BH-A0HK-01A-11D-A060-02	16	60002	35284587	NA	-0.0295361966801928
TCGA-BH-A0HK-01A-11D-A060-02	16	46501020	90294729	NA	-0.749260902950211
TCGA-BH-A0HK-01A-11D-A060-02	17	2	20205518	NA	-0.740448557719923
TCGA-BH-A0HK-01A-11D-A060-02	17	20205519	81195162	NA	-0.0306337876551985
TCGA-BH-A0HK-01A-11D-A060-02	18	63513	78017233	NA	-0.0624035959143693
TCGA-BH-A0HK-01A-11D-A060-02	19	70881	59118869	NA	-0.0261426540811089
TCGA-BH-A0HK-01A-11D-A060-02	20	60002	62965506	NA	-0.0372851404320974
TCGA-BH-A0HK-01A-11D-A060-02	21	9422246	48119869	NA	-0.0418899932143031
TCGA-BH-A0HK-01A-11D-A060-02	22	16051207	51244552	NA	-0.0367657244840237
TCGA-BH-A0HK-01A-11D-A060-02	23	2699504	154930285	NA	-0.0122621335018454
TCGA-BH-A0HX-10A-02D-A060-02	1	10209	121350656	NA	-0.117024766577032
TCGA-BH-A0HX-10A-02D-A060-02	1	142801295	249240606	NA	0.273221206226391
TCGA-BH-A0HX-10A-02D-A060-02	2	10002	11397430	NA	-0.0336890443848419
TCGA-BH-A0HX-10A-02D-A060-02	2	11397431	11736226	NA	0.214163297381237
TCGA-BH-A0HX-10A-02D-A060-02	2	11736227	20144786	NA	-0.0289166496626995
TCGA-BH-A0HX-10A-02D-A060-02	2	20144787	20491395	NA	0.375717632029636
TCGA-BH-A0HX-10A-02D-A060-02	2	20491396	124411072	NA	-0.0421152107487694
TCGA-BH-A0HX-10A-02D-A060-02	2	124411073	141683132	NA	-0.396425510127981
